0,101036.80283411378
1,101392.18050081874
2,101181.19390174905
3,101143.19956226509
4,101224.86337537026
5,101204.92945090096
6,101229.21604853394
7,100944.23237363812
8,101172.10270516826
9,100949.51741775616
10,101026.52004239567
11,101150.37551072442
12,101098.78847093767
13,100943.5569249029
14,101165.92239387735
15,100994.849436847
16,101182.79759626392
17,101208.92086827364
18,101176.33394772226
19,101018.93682257966
20,101047.21738920137
21,101007.1528626087
22,101166.47572114099
23,100976.85668163691
24,101082.67817579718
25,100905.15379740506
26,101098.38921232762
27,100946.60518985019
28,100945.10472537468
29,101189.37819424257
30,101056.52696213077
31,100828.90508638523
32,101165.45669889648
33,100936.91545722344
34,100882.07585748089
35,101055.05387848661
36,100819.48466105129
37,101047.58514865139
38,100883.1429573224
39,100952.85324878593
40,100902.82170116816
41,100798.97445300847
42,100873.2940676775
43,101044.86840507324
44,100792.47116053027
45,100925.46300316096
46,100920.53767851609
47,100836.07264437056
48,100757.00604446362
49,100762.91318689613
50,100968.77691903753
51,100648.33652778783
52,100693.17666459513
53,100798.79198471061
54,100782.09666999533
55,100853.5327414389
56,100849.35266535971
57,101086.00469040601
58,100729.32145815778
59,100707.36906539393
60,100724.94145017209
61,100715.52028622838
62,100810.35349473235
63,100762.49849713517
64,100918.83701477021
65,100607.61545080073
66,100722.1400266155
67,100826.77782478456
68,100912.11187697844
69,100768.46108989495
70,100877.48792071606
71,100662.86882924777
72,100629.38175308151
73,100647.54696633368
74,100901.61584757995
75,100646.21244866772
76,100627.03912898894
77,100789.83141104318
78,100619.4895356912
79,100734.80016615924
80,100600.75983794799
81,100764.1363363683
82,100595.92071249986
83,100649.77857736748
84,100729.1462593113
85,100851.79087837329
86,100725.06134817417
87,100751.93187590984
88,100559.87702103618
89,100552.6139704629
90,100544.51274299207
91,100539.29762289877
92,100513.33008287463
93,100611.70633416493
94,100437.93020310225
95,100404.3102618593
96,100616.4954791453
97,100551.7495082959
98,100263.67480752457
99,100595.94914538263
100,100708.14645047301
101,100479.05256158957
102,100585.9646497198
103,100547.56003256001
104,100614.40090763994
105,100515.16107149361
106,100371.68389844357
107,100508.91203162931
108,100568.2857942548
109,100565.65643423234
110,100435.45566360149
111,100663.96040240285
112,100551.96108968611
113,100287.10020400386
114,100397.51204899882
115,100607.34519979304
116,100422.74207323171
117,100535.13889568477
118,100354.61004745438
119,100635.47907533529
120,100527.67640472447
121,100560.61973311943
122,100505.83470475768
123,100403.99262706623
124,100253.3903231272
125,100418.57961684854
126,100417.11200880489
127,100596.56803849421
128,100473.90704889076
129,100509.10098752895
130,100384.28672533123
131,100455.40605987716
132,100192.50833117682
133,100481.899706368
134,100475.84119164429
135,100337.8623753829
136,100346.71253782912
137,100199.55978451738
138,100213.50285665777
139,100273.09032878753
140,100238.75126438618
141,100278.66854155959
142,100249.95917540818
143,100173.26256623409
144,100160.65232938979
145,100285.87286112517
146,100357.7035202188
147,100275.47804957608
148,100324.02580754874
149,100117.28689618278
150,100261.85021553065
151,100191.90720340416
152,100370.46114760493
153,100308.07100686562
154,100175.25867034704
155,100264.46388630901
156,100073.39497618096
157,100271.60785781872
158,100111.66613128755
159,100320.70158681445
160,100166.35707907172
161,100440.10502886726
162,100132.41220634335
163,100075.4325765947
164,100247.32241742515
165,100167.88545165295
166,100167.62739717946
167,99971.58270866987
168,100057.34557206096
169,100219.58166178981
170,100183.55861431784
171,100332.13092319509
172,100078.9592891174
173,100021.86525139309
174,100115.34641383852
175,100198.4445708127
176,100171.37939413254
177,99989.78666574904
178,100208.64669853087
179,100386.50315842169
180,99900.11483709175
181,100229.60124752524
182,100116.35549040412
183,100021.34586309602
184,99983.48451807072
185,100042.19501162387
186,100085.81764453958
187,100138.53845131108
188,100123.78076696808
189,99893.56752277716
190,100103.7744136636
191,99943.62344449437
192,100247.05877828786
193,99974.15620235958
194,100088.88386055283
195,100036.30006739084
196,99910.67123205052
197,99939.92298606553
198,99952.28175566508
199,99997.97528089843
200,100057.60143598814
201,99942.55809044368
202,100017.00653380044
203,100023.98739682946
204,99994.43374076861
205,100021.06853310042
206,100082.56048945543
207,99991.58981812661
208,99898.31075927247
209,99934.13250708155
210,99913.41579850871
211,99956.16400224587
212,100016.00645149073
213,99884.25870185395
214,99868.7202215576
215,99911.24996551467
216,99768.81590795258
217,99868.9911529103
218,99874.44599045663
219,99850.1006961635
220,99723.93260819581
221,99842.95055385368
222,99849.10318804039
223,99926.4516487892
224,99827.33373280475
225,100052.756569328
226,99677.91544352825
227,99883.96419692616
228,99884.46247037842
229,99753.16787668901
230,99637.8158778677
231,99785.85643873432
232,99694.1764664169
233,99925.32361857149
234,99759.99226741934
235,99724.88660796263
236,99809.12499595771
237,99784.47936006397
238,99678.28857213186
239,99825.21252759334
240,99797.08934548682
241,99709.36736997466
242,99693.87461258497
243,99806.49748575935
244,99765.64752633485
245,99616.30671076333
246,99861.34392029127
247,99877.38780042435
248,99753.91261056958
249,99678.53313370467
250,99734.0756553126
251,99806.37351878466
252,99547.588438527
253,99626.63430555425
