0,101334.70509571162
1,101271.96505870929
2,101292.09375058557
3,101289.34790573161
4,101297.46270034384
5,101329.0804683974
6,101295.68171758225
7,101313.87761959682
8,101328.69151545408
9,101298.26972126465
10,101336.04314815013
11,101317.68012136311
12,101304.27204035028
13,101309.78766334597
14,101294.75229356025
15,101299.50494719847
16,101303.9867302237
17,101276.81553786309
18,101274.82941356671
19,101282.21431107336
20,101309.05949749329
21,101315.35323123718
22,101290.53680051163
23,101299.92251459576
24,101282.59404340106
25,101284.27775104823
26,101299.85650095085
27,101282.18702600503
28,101290.18056420125
29,101296.35257338251
30,101292.86823432404
31,101291.19438445622
32,101299.56334414183
33,101301.90018064628
34,101232.19721765592
35,101285.62834497231
36,101274.41700748335
37,101283.34261131646
38,101261.94965522806
39,101241.06030659412
40,101242.80021932768
41,101284.96131049226
42,101260.96146293865
43,101245.27738458569
44,101208.55131651339
45,101276.81594053537
46,101253.5330505032
47,101270.98265617003
48,101250.05866743135
49,101300.17659802054
50,101256.43152514791
51,101260.7754400291
52,101230.62185686677
53,101278.46605275337
54,101239.0221648239
55,101249.7781325753
56,101234.46445817233
57,101207.19748204983
58,101227.20440762967
59,101231.63227152686
60,101254.00227484782
61,101267.54027844236
62,101220.5805149667
63,101246.90434262787
64,101230.49239069017
65,101257.60384955326
66,101238.26351525207
67,101159.5418636505
68,101235.24679168314
69,101217.32219203666
70,101235.78493091819
71,101208.66756890542
72,101239.55614201601
73,101240.14461071686
74,101197.5419012486
75,101238.79089618924
76,101193.23796439962
77,101240.07982144068
78,101230.43615523951
79,101250.85170456128
80,101246.32443436811
81,101213.19360781042
82,101205.59461090207
83,101224.25175064093
84,101228.5108570821
85,101228.24526508372
86,101203.65511288807
87,101217.72211505959
88,101203.99143141876
89,101236.35512759302
90,101214.5197278765
91,101232.74674462114
92,101237.04168352364
93,101220.20162208819
94,101173.29113324596
95,101220.71633889315
96,101223.53977073458
97,101206.01092681108
98,101174.27917795845
99,101217.1069613377
100,101199.6078807057
101,101236.21896407256
102,101216.1028580524
103,101219.12894455343
104,101204.99794759532
105,101191.271664249
106,101202.53467087277
107,101157.42648499268
108,101165.39537185397
109,101184.76501363673
110,101229.71829633054
111,101189.65823465172
112,101171.16947635976
113,101206.21542198486
114,101185.68858816827
115,101199.53173736167
116,101188.61623699925
117,101173.37359792175
118,101171.15193880467
119,101145.34247748255
120,101176.00171223297
121,101170.40533402728
122,101141.29895727844
123,101180.15739542045
124,101162.37011659962
125,101219.56563630837
126,101182.86000392099
127,101175.35952186357
128,101176.07964659831
129,101195.2523266034
130,101158.53083218557
131,101187.78879420384
132,101178.62152673141
133,101163.19483823085
134,101176.16471721882
135,101181.37503081761
136,101166.34293802417
137,101159.13769268792
138,101165.75051167647
139,101178.40269303894
140,101163.24647284069
141,101120.73561456255
142,101119.98806499323
143,101129.29119041553
144,101176.24378574367
145,101164.09230156711
146,101147.3360656262
147,101127.6471717434
148,101139.67062355629
149,101149.48051032233
150,101129.55381106288
151,101146.63014474805
152,101130.72309471141
153,101123.13937199184
154,101144.42480073881
155,101147.0342541482
156,101136.93083293893
157,101130.84094302006
158,101115.87189619822
159,101140.93448560467
160,101139.53391491751
161,101120.46517560475
162,101140.75324147716
163,101158.08208301594
164,101104.7156749914
165,101093.13043927636
166,101123.80116863958
167,101152.0141163272
168,101156.61499969443
169,101151.00968655078
170,101132.7481294255
171,101114.94885381743
172,101098.9582920868
173,101121.7191506217
174,101124.05852748224
175,101118.18728869733
176,101116.05069513332
177,101101.12384396978
178,101093.12108333045
179,101113.61518330067
180,101152.24348273929
181,101103.97341934606
182,101119.51329928818
183,101118.9860790958
184,101107.10255201267
185,101108.80739235543
186,101132.68816747221
187,101139.74409485002
188,101108.81257984092
189,101094.22938972138
190,101100.66380024403
