0,101311.07118950893
1,101441.08629339101
2,101415.68481538352
3,101263.1595761043
4,101213.03991156744
5,101275.35016183036
6,101477.24845612551
7,101193.02144895811
8,101147.52470280098
9,101090.10934885342
10,101453.74612906262
11,101280.0326653393
12,101239.53187326994
13,101236.4616229376
14,101091.0109468999
15,101288.29217441147
16,101384.26976795023
17,101391.87863574795
18,101188.07187304345
19,101415.58882756102
20,101238.98108432979
21,101312.2629756571
22,101190.63380186184
23,101286.61433738757
24,101268.23539136523
25,101157.11051078918
26,101286.20885529948
27,101090.2856212458
28,101279.50207271808
29,101260.73843598623
30,101107.50767052922
31,101312.9148634909
32,101323.22223667295
33,101268.48252420356
34,101304.89953378236
35,101358.47596526507
36,101269.50025566426
37,101299.01713161546
38,101262.75796806897
39,101151.96279770164
40,101424.22673168693
41,101236.95550794604
42,101216.29040117889
43,101389.56233667907
44,101441.2914712795
45,101023.63005482555
46,101327.42482279813
47,101121.0115866567
48,101199.130603238
49,101419.2846075637
50,101134.13458142323
51,101170.45184208767
52,101314.91042183634
53,101355.90885639901
54,101224.1099178781
55,101182.20827972046
56,101144.4708500583
57,101330.68954107228
58,101329.49663736061
59,101277.31782472786
60,101399.3784415212
61,101280.65493673163
62,101368.01195228311
63,101250.4735380177
64,101418.431623388
65,101234.83825903345
66,101412.44657426431
67,101297.85704437873
68,101328.1254051932
69,101122.4250325875
70,101154.99691822409
71,101126.51237256674
72,101237.65171256977
73,101264.37540111424
74,101231.7216332743
75,101286.98381597493
76,101221.50365707013
77,101319.90272579425
78,101189.93543454228
79,101263.93949642169
80,101409.47337693865
81,101214.97683872443
82,101214.67708324782
83,101160.12461538997
84,101316.89626810675
85,101154.41234993054
86,101228.31512979204
87,101161.39477601802
88,101232.0243255104
89,101091.14387223801
90,101203.78940392587
91,101083.9424199391
92,101177.32758336834
93,101257.77691444033
94,101174.45617644487
95,101334.23805263371
96,101194.24538891745
97,101133.58659361863
98,101252.43525034926
99,101140.66189260353
100,101199.78090388577
101,101135.61641746646
102,101366.85480895838
103,101300.79735976369
104,101219.70719486024
105,101231.00476721996
106,101149.42874917512
